"Time","Timestamp","cpu_usage","memory_usage","bandwidth_inbound","bandwidth_outbound","tps","tps_error","response_time","Status"
"2023-09-08 06:56:50","1694131010000","20.2%","53.4%","7.02 GB/s","6.09 GB/s","3 req/s","0 req/s","3.58 s","0"
"2023-09-08 06:56:55","1694131015000","15.8%","53.8%","4.92 GB/s","4.24 GB/s","1.60 req/s","0 req/s","990 ms","0"
"2023-09-08 06:57:00","1694131020000","12.0%","54.0%","5.91 GB/s","5.14 GB/s","2 req/s","0 req/s","692 ms","0"
"2023-09-08 06:57:05","1694131025000","15.4%","53.9%","4.65 GB/s","4.16 GB/s","1.60 req/s","0 req/s","1.32 s","0"
"2023-09-08 06:57:10","1694131030000","16.8%","55.6%","9.00 GB/s","7.76 GB/s","2.80 req/s","0 req/s","768 ms","0"
"2023-09-08 06:57:15","1694131035000","19.8%","58.7%","16.1 GB/s","13.9 GB/s","3.20 req/s","0 req/s","2.36 s","0"
"2023-09-08 06:57:20","1694131040000","15.8%","53.6%","6.96 GB/s","6.01 GB/s","3.40 req/s","0 req/s","1.75 s","0"
"2023-09-08 06:57:25","1694131045000","9.00%","55.7%","7.34 GB/s","6.33 GB/s","1.60 req/s","0 req/s","1.20 s","0"
"2023-09-08 06:57:30","1694131050000","18.0%","60.8%","8.12 GB/s","7.40 GB/s","2.80 req/s","0 req/s","1.41 s","0"
"2023-09-08 06:57:35","1694131055000","23.8%","55.6%","16.4 GB/s","14.9 GB/s","3.20 req/s","0 req/s","1.18 s","0"
"2023-09-08 06:57:40","1694131060000","11.4%","53.4%","9.13 GB/s","8.07 GB/s","4 req/s","1.80 req/s","3.10 s","1"
"2023-09-08 06:57:45","1694131065000","12.0%","51.1%","5.34 GB/s","4.64 GB/s","3.20 req/s","0 req/s","2.81 s","0"
"2023-09-08 06:57:50","1694131070000","13.8%","53.3%","5.57 GB/s","5.04 GB/s","1.60 req/s","0 req/s","1.80 s","0"
"2023-09-08 06:57:55","1694131075000","5.60%","53.5%","2.05 GB/s","2.08 GB/s","2.60 req/s","1.20 req/s","4.25 s","1"
"2023-09-08 06:58:00","1694131080000","7.60%","54.0%","2.22 GB/s","2.48 GB/s","3.60 req/s","2.40 req/s","3.58 s","1"
"2023-09-08 06:58:05","1694131085000","19.8%","59.1%","11.2 GB/s","9.63 GB/s","4.80 req/s","0.600 req/s","3.58 s","1"
"2023-09-08 06:58:10","1694131090000","17.6%","59.2%","8.13 GB/s","7.76 GB/s","2.20 req/s","0 req/s","737 ms","0"
"2023-09-08 06:58:15","1694131095000","10.8%","53.8%","4.37 GB/s","3.70 GB/s","1.60 req/s","0 req/s","781 ms","0"
"2023-09-08 06:58:20","1694131100000","14.0%","54.4%","8.76 GB/s","6.89 GB/s","1.80 req/s","0 req/s","963 ms","0"
"2023-09-08 06:58:25","1694131105000","7.80%","53.3%","4.40 GB/s","3.82 GB/s","2 req/s","0 req/s","580 ms","0"
"2023-09-08 06:58:30","1694131110000","7.20%","54.5%","5.13 GB/s","4.43 GB/s","2.40 req/s","0 req/s","557 ms","0"
"2023-09-08 06:58:35","1694131115000","12.2%","56.4%","5.12 GB/s","4.47 GB/s","2.20 req/s","0 req/s","943 ms","0"
"2023-09-08 06:58:40","1694131120000","10.4%","53.9%","4.26 GB/s","3.73 GB/s","2 req/s","0 req/s","733 ms","0"
"2023-09-08 06:58:45","1694131125000","13.4%","53.0%","5.81 GB/s","5.09 GB/s","2 req/s","0 req/s","703 ms","0"
"2023-09-08 06:58:50","1694131130000","10.2%","54.2%","4.68 GB/s","4.06 GB/s","1.60 req/s","0 req/s","763 ms","0"
"2023-09-08 06:58:55","1694131135000","12.4%","53.7%","2.27 GB/s","2.17 GB/s","2.20 req/s","0 req/s","1.29 s","0"
"2023-09-08 06:59:00","1694131140000","19.6%","57.6%","12.3 GB/s","10.6 GB/s","3.40 req/s","0 req/s","1.05 s","0"
"2023-09-08 06:59:05","1694131145000","9.00%","54.1%","8.50 GB/s","7.24 GB/s","2 req/s","0 req/s","606 ms","0"
"2023-09-08 06:59:10","1694131150000","22.4%","55.5%","10.3 GB/s","9.01 GB/s","2.40 req/s","0 req/s","1.37 s","0"
"2023-09-08 06:59:15","1694131155000","10.0%","50.8%","2.30 GB/s","2.10 GB/s","2 req/s","0 req/s","1.43 s","0"
"2023-09-08 06:59:20","1694131160000","15.4%","53.9%","5.74 GB/s","5.06 GB/s","2.40 req/s","0 req/s","1.90 s","0"
"2023-09-08 06:59:25","1694131165000","10.8%","53.9%","2.43 GB/s","2.43 GB/s","1.60 req/s","0 req/s","843 ms","0"
"2023-09-08 06:59:30","1694131170000","16.8%","53.1%","8.90 GB/s","7.55 GB/s","3.20 req/s","0 req/s","1.69 s","0"
"2023-09-08 06:59:35","1694131175000","13.6%","53.5%","3.27 GB/s","2.93 GB/s","2.20 req/s","0 req/s","815 ms","0"
"2023-09-08 06:59:40","1694131180000","10.4%","54.2%","7.17 GB/s","6.21 GB/s","3.20 req/s","0 req/s","1.13 s","0"
"2023-09-08 06:59:45","1694131185000","11.6%","54.6%","8.30 GB/s","7.19 GB/s","2.40 req/s","0 req/s","1.32 s","0"
"2023-09-08 06:59:50","1694131190000","9.60%","53.9%","5.16 GB/s","4.44 GB/s","1.20 req/s","0 req/s","581 ms","0"
"2023-09-08 06:59:55","1694131195000","3.20%","54.3%","3.28 GB/s","2.80 GB/s","1 req/s","0 req/s","257 ms","0"
"2023-09-08 07:00:00","1694131200000","14.8%","56.0%","8.65 GB/s","7.50 GB/s","3 req/s","0 req/s","992 ms","0"
"2023-09-08 07:00:05","1694131205000","9.60%","54.7%","3.51 GB/s","3.12 GB/s","2.20 req/s","1.40 req/s","2.61 s","1"
"2023-09-08 07:00:10","1694131210000","16.2%","56.0%","1.37 GB/s","1.20 GB/s","2.60 req/s","1.80 req/s","2.65 s","1"
"2023-09-08 07:00:15","1694131215000","27.8%","54.9%","1.12 GB/s","1.11 GB/s","2 req/s","1 req/s","4.04 s","1"
"2023-09-08 07:00:20","1694131220000","34.6%","54.0%","5.01 GB/s","4.43 GB/s","2 req/s","0 req/s","6.24 s","0"
"2023-09-08 07:00:25","1694131225000","14.2%","53.8%","2.84 GB/s","2.58 GB/s","2.40 req/s","0.200 req/s","3.14 s","1"
"2023-09-08 07:00:30","1694131230000","9.20%","53.9%","739 MB/s","795 MB/s","2.80 req/s","2.60 req/s","2.85 s","1"
"2023-09-08 07:00:35","1694131235000","16.8%","54.2%","9.26 GB/s","7.91 GB/s","3.40 req/s","0 req/s","3.03 s","0"
"2023-09-08 07:00:40","1694131240000","9.80%","53.8%","2.84 GB/s","2.46 GB/s","2.80 req/s","0 req/s","790 ms","0"
"2023-09-08 07:00:45","1694131245000","22.2%","60.0%","9.54 GB/s","8.55 GB/s","2.60 req/s","0 req/s","1.57 s","0"
"2023-09-08 07:00:50","1694131250000","23.0%","56.4%","9.11 GB/s","7.83 GB/s","2.80 req/s","0 req/s","1.34 s","0"
"2023-09-08 07:00:55","1694131255000","13.6%","54.6%","8.93 GB/s","7.66 GB/s","2.20 req/s","0 req/s","514 ms","0"
"2023-09-08 07:01:00","1694131260000","25.8%","59.5%","15.1 GB/s","13.0 GB/s","2.80 req/s","0 req/s","1.94 s","0"
"2023-09-08 07:01:05","1694131265000","24.6%","57.2%","7.57 GB/s","6.57 GB/s","2.40 req/s","0 req/s","2.19 s","0"
"2023-09-08 07:01:10","1694131270000","16.6%","53.4%","2.37 GB/s","2.10 GB/s","1.40 req/s","0 req/s","1.46 s","0"
"2023-09-08 07:01:15","1694131275000","20.0%","54.1%","6.56 GB/s","5.94 GB/s","2.60 req/s","0 req/s","2.18 s","0"
"2023-09-08 07:01:20","1694131280000","22.4%","53.7%","3.47 GB/s","3.06 GB/s","2 req/s","0 req/s","1.59 s","0"
"2023-09-08 07:01:25","1694131285000","8.80%","54.2%","6.55 GB/s","5.59 GB/s","1.80 req/s","0 req/s","399 ms","0"
"2023-09-08 07:01:30","1694131290000","11.4%","52.9%","2.03 GB/s","1.80 GB/s","1.60 req/s","0 req/s","699 ms","0"
"2023-09-08 07:01:35","1694131295000","15.2%","53.7%","7.85 GB/s","6.81 GB/s","3.60 req/s","0 req/s","961 ms","0"
"2023-09-08 07:01:40","1694131300000","17.8%","53.6%","7.88 GB/s","6.87 GB/s","2.60 req/s","0 req/s","1.08 s","0"
"2023-09-08 07:01:45","1694131305000","17.0%","58.3%","8.04 GB/s","7.09 GB/s","2 req/s","0 req/s","956 ms","0"
"2023-09-08 07:01:50","1694131310000","18.4%","53.0%","6.07 GB/s","5.35 GB/s","3.20 req/s","0 req/s","940 ms","0"
"2023-09-08 07:01:55","1694131315000","15.4%","55.7%","6.60 GB/s","5.71 GB/s","2.40 req/s","0 req/s","1.34 s","0"
"2023-09-08 07:02:00","1694131320000","14.4%","54.1%","2.12 GB/s","2.00 GB/s","1.40 req/s","0 req/s","1.64 s","0"
"2023-09-08 07:02:05","1694131325000","15.2%","53.9%","7.15 GB/s","6.15 GB/s","2.20 req/s","0 req/s","383 ms","0"
"2023-09-08 07:02:10","1694131330000","18.4%","54.7%","3.86 GB/s","3.36 GB/s","2 req/s","0 req/s","1.01 s","0"
"2023-09-08 07:02:15","1694131335000","18.8%","52.8%","9.14 GB/s","7.89 GB/s","2.60 req/s","0 req/s","1.06 s","0"
"2023-09-08 07:02:20","1694131340000","13.8%","53.6%","5.94 GB/s","5.27 GB/s","2.20 req/s","0 req/s","1.05 s","0"
"2023-09-08 07:02:25","1694131345000","25.0%","59.2%","10.2 GB/s","8.89 GB/s","3 req/s","0 req/s","2.73 s","0"
"2023-09-08 07:02:30","1694131350000","12.4%","59.4%","2.77 GB/s","2.49 GB/s","2 req/s","0 req/s","1.45 s","0"
"2023-09-08 07:02:35","1694131355000","19.6%","53.8%","7.56 GB/s","7.03 GB/s","3.60 req/s","0.200 req/s","3.05 s","1"
"2023-09-08 07:02:40","1694131360000","17.8%","55.5%","6.13 GB/s","5.37 GB/s","2.20 req/s","0 req/s","1.78 s","0"
"2023-09-08 07:02:45","1694131365000","13.6%","55.4%","9.28 GB/s","8.00 GB/s","2.40 req/s","0 req/s","793 ms","0"
"2023-09-08 07:02:50","1694131370000","9.60%","53.9%","4.63 GB/s","3.97 GB/s","2.60 req/s","0 req/s","473 ms","0"
"2023-09-08 07:02:55","1694131375000","12.8%","53.2%","4.55 GB/s","4.01 GB/s","1.80 req/s","0 req/s","978 ms","0"
"2023-09-08 07:03:00","1694131380000","12.4%","55.1%","9.30 GB/s","7.94 GB/s","3.40 req/s","0 req/s","499 ms","0"
"2023-09-08 07:03:05","1694131385000","13.8%","54.6%","7.56 GB/s","6.53 GB/s","1.60 req/s","0 req/s","799 ms","0"
"2023-09-08 07:03:10","1694131390000","25.4%","55.1%","5.42 GB/s","4.79 GB/s","2 req/s","0 req/s","1.24 s","0"
"2023-09-08 07:03:15","1694131395000","10.8%","50.6%","2.87 GB/s","2.60 GB/s","2.40 req/s","0 req/s","1.49 s","0"
"2023-09-08 07:03:20","1694131400000","16.8%","53.3%","5.64 GB/s","4.88 GB/s","2.40 req/s","0 req/s","841 ms","0"
"2023-09-08 07:03:25","1694131405000","15.2%","53.3%","4.54 GB/s","4.08 GB/s","1.20 req/s","0 req/s","1.33 s","0"
"2023-09-08 07:03:30","1694131410000","18.0%","54.8%","5.82 GB/s","5.48 GB/s","3.40 req/s","0 req/s","1.97 s","0"
"2023-09-08 07:03:35","1694131415000","11.4%","53.5%","7.89 GB/s","6.40 GB/s","1.40 req/s","0 req/s","434 ms","0"
"2023-09-08 07:03:40","1694131420000","11.4%","53.6%","2.54 GB/s","2.44 GB/s","1.80 req/s","0 req/s","1.47 s","0"
"2023-09-08 07:03:45","1694131425000","10.8%","53.6%","4.24 GB/s","3.71 GB/s","2.80 req/s","0 req/s","1.15 s","0"
"2023-09-08 07:03:50","1694131430000","24.4%","54.1%","15.4 GB/s","13.4 GB/s","3.40 req/s","0 req/s","1.56 s","0"
"2023-09-08 07:03:55","1694131435000","16.8%","53.3%","7.72 GB/s","6.89 GB/s","3.20 req/s","0 req/s","1.85 s","0"
"2023-09-08 07:04:00","1694131440000","17.8%","53.2%","9.31 GB/s","7.94 GB/s","3.20 req/s","0 req/s","2.16 s","0"
"2023-09-08 07:04:05","1694131445000","14.2%","53.9%","7.18 GB/s","6.26 GB/s","2.40 req/s","0 req/s","2.65 s","0"
"2023-09-08 07:04:10","1694131450000","19.2%","54.4%","7.33 GB/s","6.55 GB/s","2.40 req/s","0 req/s","2.59 s","0"
"2023-09-08 07:04:15","1694131455000","11.4%","54.4%","4.23 GB/s","4.11 GB/s","3.60 req/s","1.40 req/s","3.76 s","1"
"2023-09-08 07:04:20","1694131460000","15.2%","54.3%","7.20 GB/s","6.32 GB/s","3.40 req/s","0 req/s","2.65 s","0"
"2023-09-08 07:04:25","1694131465000","8.20%","54.1%","1.49 GB/s","1.26 GB/s","1.20 req/s","0 req/s","453 ms","0"
"2023-09-08 07:04:30","1694131470000","12.4%","53.9%","5.87 GB/s","5.14 GB/s","3 req/s","0 req/s","1.13 s","0"
"2023-09-08 07:04:35","1694131475000","8.60%","53.2%","3.57 GB/s","3.18 GB/s","1.80 req/s","0 req/s","1.11 s","0"
"2023-09-08 07:04:40","1694131480000","17.6%","55.4%","9.86 GB/s","8.63 GB/s","3.40 req/s","0 req/s","1.61 s","0"
"2023-09-08 07:04:45","1694131485000","13.2%","53.9%","5.83 GB/s","5.07 GB/s","1.60 req/s","0 req/s","721 ms","0"
"2023-09-08 07:04:50","1694131490000","9.00%","54.5%","5.51 GB/s","4.76 GB/s","1.80 req/s","0 req/s","1.05 s","0"
"2023-09-08 07:04:55","1694131495000","14.6%","53.9%","4.37 GB/s","4.02 GB/s","2.80 req/s","0 req/s","1.90 s","0"
"2023-09-08 07:05:00","1694131500000","16.2%","53.7%","3.53 GB/s","3.17 GB/s","2 req/s","0 req/s","1.38 s","0"
"2023-09-08 07:05:05","1694131505000","20.4%","55.3%","8.44 GB/s","7.36 GB/s","1.80 req/s","0 req/s","1.76 s","0"
"2023-09-08 07:05:10","1694131510000","20.8%","50.8%","6.89 GB/s","6.78 GB/s","3.60 req/s","0.200 req/s","3.53 s","1"
"2023-09-08 07:05:15","1694131515000","25.6%","55.8%","10.3 GB/s","8.91 GB/s","2.60 req/s","0 req/s","2.50 s","0"
"2023-09-08 07:05:20","1694131520000","17.8%","50.6%","3.45 GB/s","3.09 GB/s","2.80 req/s","0 req/s","2.12 s","0"
"2023-09-08 07:05:25","1694131525000","15.6%","53.8%","6.49 GB/s","5.56 GB/s","3.20 req/s","0 req/s","1.13 s","0"
"2023-09-08 07:05:30","1694131530000","9.40%","54.3%","4.72 GB/s","4.09 GB/s","1.60 req/s","0 req/s","851 ms","0"
"2023-09-08 07:05:35","1694131535000","18.6%","54.1%","10.2 GB/s","9.02 GB/s","2.40 req/s","0 req/s","2.78 s","0"
"2023-09-08 07:05:40","1694131540000","17.6%","54.7%","8.46 GB/s","7.36 GB/s","2.80 req/s","0 req/s","1.47 s","0"
"2023-09-08 07:05:45","1694131545000","26.0%","55.5%","16.6 GB/s","14.3 GB/s","3.40 req/s","0 req/s","3.02 s","0"
"2023-09-08 07:05:50","1694131550000","20.0%","59.0%","8.99 GB/s","7.71 GB/s","2.20 req/s","0 req/s","1.82 s","0"
"2023-09-08 07:05:55","1694131555000","10.6%","53.1%","7.10 GB/s","6.10 GB/s","2.40 req/s","0 req/s","580 ms","0"
"2023-09-08 07:06:00","1694131560000","10.2%","53.4%","4.95 GB/s","4.27 GB/s","2.20 req/s","0 req/s","644 ms","0"
"2023-09-08 07:06:05","1694131565000","21.0%","55.1%","6.20 GB/s","5.47 GB/s","1.80 req/s","0 req/s","1.54 s","0"
"2023-09-08 07:06:10","1694131570000","20.2%","53.4%","5.20 GB/s","4.65 GB/s","1.40 req/s","0 req/s","2.00 s","0"
"2023-09-08 07:06:15","1694131575000","20.8%","52.9%","13.3 GB/s","12.6 GB/s","3.20 req/s","0 req/s","2.38 s","0"
"2023-09-08 07:06:20","1694131580000","22.8%","62.0%","11.2 GB/s","9.10 GB/s","2.60 req/s","0 req/s","2.11 s","0"
"2023-09-08 07:06:25","1694131585000","11.2%","55.2%","4.92 GB/s","5.15 GB/s","2.40 req/s","0 req/s","2.22 s","0"
"2023-09-08 07:06:30","1694131590000","7.20%","54.4%","4.67 GB/s","3.44 GB/s","3.60 req/s","1.80 req/s","3.70 s","1"
"2023-09-08 07:06:35","1694131595000","13.8%","56.8%","6.86 GB/s","6.25 GB/s","2.60 req/s","0.600 req/s","4.12 s","1"
"2023-09-08 07:06:40","1694131600000","16.0%","54.1%","8.86 GB/s","7.62 GB/s","2.20 req/s","0 req/s","2.15 s","0"
"2023-09-08 07:06:45","1694131605000","11.0%","53.4%","1.98 GB/s","1.90 GB/s","1.40 req/s","0 req/s","1.26 s","0"
"2023-09-08 07:06:50","1694131610000","13.2%","57.6%","7.37 GB/s","6.85 GB/s","3 req/s","0 req/s","2.07 s","0"
"2023-09-08 07:06:55","1694131615000","16.4%","54.8%","10.9 GB/s","8.93 GB/s","2.40 req/s","0 req/s","774 ms","0"
"2023-09-08 07:07:00","1694131620000","21.8%","58.8%","17.6 GB/s","15.6 GB/s","3.80 req/s","0 req/s","1.71 s","0"
"2023-09-08 07:07:05","1694131625000","15.0%","57.0%","9.37 GB/s","8.18 GB/s","1.80 req/s","0 req/s","2.12 s","0"
"2023-09-08 07:07:10","1694131630000","15.0%","53.3%","7.19 GB/s","6.33 GB/s","3 req/s","0 req/s","3.38 s","0"
"2023-09-08 07:07:15","1694131635000","15.8%","54.1%","6.31 GB/s","6.20 GB/s","3.20 req/s","0 req/s","3.12 s","0"
"2023-09-08 07:07:20","1694131640000","11.8%","54.1%","8.75 GB/s","7.03 GB/s","3.20 req/s","0 req/s","1.75 s","0"
"2023-09-08 07:07:25","1694131645000","12.8%","53.3%","5.64 GB/s","4.89 GB/s","3.20 req/s","0 req/s","1.28 s","0"
"2023-09-08 07:07:30","1694131650000","10.4%","53.8%","7.47 GB/s","6.46 GB/s","2 req/s","0 req/s","507 ms","0"
"2023-09-08 07:07:35","1694131655000","14.6%","54.3%","10.4 GB/s","8.95 GB/s","3.80 req/s","0 req/s","1.32 s","0"
"2023-09-08 07:07:40","1694131660000","7.20%","53.3%","5.27 GB/s","4.52 GB/s","1.60 req/s","0 req/s","726 ms","0"
"2023-09-08 07:07:45","1694131665000","10.8%","53.9%","4.79 GB/s","4.47 GB/s","2 req/s","0 req/s","3.09 s","0"
"2023-09-08 07:07:50","1694131670000","8.60%","54.5%","6.02 GB/s","5.36 GB/s","3.60 req/s","1.20 req/s","3.48 s","1"
"2023-09-08 07:07:55","1694131675000","5.40%","53.3%","4.30 GB/s","3.78 GB/s","4.40 req/s","1.40 req/s","3.11 s","1"
"2023-09-08 07:08:00","1694131680000","8.40%","54.5%","4.88 GB/s","4.22 GB/s","1.40 req/s","0 req/s","702 ms","0"
"2023-09-08 07:08:05","1694131685000","13.4%","53.3%","3.21 GB/s","2.91 GB/s","1.60 req/s","0 req/s","916 ms","0"
"2023-09-08 07:08:10","1694131690000","8.60%","54.3%","4.98 GB/s","4.26 GB/s","1.60 req/s","0 req/s","298 ms","0"
"2023-09-08 07:08:15","1694131695000","12.6%","59.2%","9.78 GB/s","8.49 GB/s","2.60 req/s","0 req/s","1.07 s","0"
"2023-09-08 07:08:20","1694131700000","13.2%","58.6%","5.87 GB/s","5.12 GB/s","2 req/s","0 req/s","1.04 s","0"
"2023-09-08 07:08:25","1694131705000","14.4%","53.8%","5.69 GB/s","5.05 GB/s","2.60 req/s","0 req/s","1.81 s","0"
"2023-09-08 07:08:30","1694131710000","16.0%","55.0%","4.35 GB/s","4.99 GB/s","3 req/s","0 req/s","1.23 s","0"
"2023-09-08 07:08:35","1694131715000","16.6%","54.7%","16.1 GB/s","12.8 GB/s","2.60 req/s","0 req/s","1.28 s","0"
"2023-09-08 07:08:40","1694131720000","11.8%","55.5%","10.3 GB/s","8.79 GB/s","1.60 req/s","0 req/s","291 ms","0"
"2023-09-08 07:08:45","1694131725000","3.80%","55.6%","4.20 GB/s","3.58 GB/s","2 req/s","0 req/s","243 ms","0"
"2023-09-08 07:08:50","1694131730000","7.60%","53.4%","6.99 GB/s","6.02 GB/s","1.60 req/s","0 req/s","464 ms","0"
"2023-09-08 07:08:55","1694131735000","19.2%","53.6%","11.7 GB/s","10.2 GB/s","3 req/s","0 req/s","1.84 s","0"
"2023-09-08 07:09:00","1694131740000","12.0%","53.6%","4.72 GB/s","4.11 GB/s","2 req/s","0 req/s","1.13 s","0"
"2023-09-08 07:09:05","1694131745000","17.0%","53.7%","4.26 GB/s","3.77 GB/s","2.20 req/s","0 req/s","1.26 s","0"
"2023-09-08 07:09:10","1694131750000","14.4%","54.1%","6.36 GB/s","5.54 GB/s","2.60 req/s","0 req/s","1.14 s","0"
"2023-09-08 07:09:15","1694131755000","15.8%","53.4%","6.61 GB/s","5.77 GB/s","3.80 req/s","0 req/s","1.73 s","0"
"2023-09-08 07:09:20","1694131760000","10.6%","53.4%","3.75 GB/s","3.39 GB/s","2 req/s","0 req/s","1.73 s","0"
"2023-09-08 07:09:25","1694131765000","12.8%","59.8%","11.4 GB/s","9.89 GB/s","2.80 req/s","0 req/s","638 ms","0"
"2023-09-08 07:09:30","1694131770000","9.20%","54.3%","4.30 GB/s","3.89 GB/s","2.40 req/s","0 req/s","1.58 s","0"
"2023-09-08 07:09:35","1694131775000","12.8%","54.9%","6.26 GB/s","5.45 GB/s","2.20 req/s","0 req/s","1.88 s","0"
"2023-09-08 07:09:40","1694131780000","11.0%","53.8%","8.39 GB/s","7.22 GB/s","3.20 req/s","0 req/s","1.18 s","0"
"2023-09-08 07:09:45","1694131785000","6.20%","55.7%","6.78 GB/s","5.84 GB/s","2.20 req/s","0 req/s","1.07 s","0"
"2023-09-08 07:09:50","1694131790000","11.4%","51.7%","5.90 GB/s","5.14 GB/s","1.60 req/s","0 req/s","1.17 s","0"
"2023-09-08 07:09:55","1694131795000","10.6%","54.0%","5.04 GB/s","4.41 GB/s","1.60 req/s","0 req/s","749 ms","0"
"2023-09-08 07:10:00","1694131800000","9.80%","53.7%","7.51 GB/s","6.82 GB/s","3 req/s","0 req/s","1.04 s","0"
"2023-09-08 07:10:05","1694131805000","18.6%","53.3%","9.73 GB/s","8.09 GB/s","2.60 req/s","0 req/s","1.96 s","0"
"2023-09-08 07:10:10","1694131810000","7.80%","53.3%","1.88 GB/s","1.68 GB/s","4.60 req/s","1.80 req/s","3.45 s","1"
"2023-09-08 07:10:15","1694131815000","18.0%","57.1%","6.62 GB/s","6.37 GB/s","2.20 req/s","0 req/s","1.88 s","0"
"2023-09-08 07:10:20","1694131820000","12.4%","58.7%","9.73 GB/s","8.36 GB/s","2.20 req/s","0 req/s","802 ms","0"
"2023-09-08 07:10:25","1694131825000","11.4%","55.2%","5.53 GB/s","4.86 GB/s","2.20 req/s","0 req/s","1.72 s","0"
"2023-09-08 07:10:30","1694131830000","7.60%","53.2%","1.88 GB/s","1.70 GB/s","2 req/s","0 req/s","691 ms","0"
"2023-09-08 07:10:35","1694131835000","6.40%","53.3%","2.60 GB/s","2.34 GB/s","2.40 req/s","0 req/s","1.34 s","0"
"2023-09-08 07:10:40","1694131840000","14.6%","54.4%","7.76 GB/s","6.81 GB/s","2.20 req/s","0 req/s","1.35 s","0"
"2023-09-08 07:10:45","1694131845000","10.8%","53.7%","3.39 GB/s","3.01 GB/s","3.40 req/s","0 req/s","2.45 s","0"
"2023-09-08 07:10:50","1694131850000","12.0%","54.1%","5.88 GB/s","5.56 GB/s","2 req/s","0 req/s","3.20 s","0"
"2023-09-08 07:10:55","1694131855000","11.2%","55.0%","6.30 GB/s","5.36 GB/s","3.60 req/s","0 req/s","3.51 s","0"
"2023-09-08 07:11:00","1694131860000","13.6%","53.9%","11.2 GB/s","9.77 GB/s","2.80 req/s","0.800 req/s","1.97 s","1"
"2023-09-08 07:11:05","1694131865000","8.80%","53.6%","2.81 GB/s","2.53 GB/s","4 req/s","1.80 req/s","3.23 s","1"
"2023-09-08 07:11:10","1694131870000","12.4%","53.2%","3.26 GB/s","2.85 GB/s","2.40 req/s","0 req/s","1.43 s","0"
"2023-09-08 07:11:15","1694131875000","12.4%","55.6%","8.67 GB/s","7.56 GB/s","1.40 req/s","0 req/s","1.11 s","0"
"2023-09-08 07:11:20","1694131880000","14.2%","55.5%","6.14 GB/s","5.32 GB/s","3.40 req/s","0 req/s","1.85 s","0"
"2023-09-08 07:11:25","1694131885000","14.6%","55.7%","6.48 GB/s","5.69 GB/s","2 req/s","0 req/s","1.14 s","0"
"2023-09-08 07:11:30","1694131890000","11.2%","53.2%","2.07 GB/s","1.86 GB/s","1.80 req/s","0 req/s","994 ms","0"
"2023-09-08 07:11:35","1694131895000","10.4%","54.2%","5.50 GB/s","4.90 GB/s","1.80 req/s","0 req/s","2.02 s","0"
"2023-09-08 07:11:40","1694131900000","13.8%","59.0%","10.7 GB/s","9.35 GB/s","4.20 req/s","0.400 req/s","2.74 s","1"
"2023-09-08 07:11:45","1694131905000","13.6%","53.9%","6.62 GB/s","5.86 GB/s","3 req/s","0 req/s","3.00 s","0"
"2023-09-08 07:11:50","1694131910000","18.2%","53.0%","11.7 GB/s","10.1 GB/s","2.80 req/s","0 req/s","1.18 s","0"
"2023-09-08 07:11:55","1694131915000","8.80%","53.3%","1.82 GB/s","1.66 GB/s","1.40 req/s","0 req/s","861 ms","0"
"2023-09-08 07:12:00","1694131920000","11.8%","54.2%","6.13 GB/s","6.79 GB/s","2.80 req/s","0.600 req/s","3.32 s","1"
"2023-09-08 07:12:05","1694131925000","16.4%","53.9%","9.53 GB/s","8.21 GB/s","4.40 req/s","0 req/s","2.10 s","0"
"2023-09-08 07:12:10","1694131930000","19.8%","56.2%","5.68 GB/s","5.13 GB/s","2.20 req/s","0 req/s","1.96 s","0"
"2023-09-08 07:12:15","1694131935000","14.2%","53.5%","3.61 GB/s","3.20 GB/s","1.80 req/s","0 req/s","2.12 s","0"
"2023-09-08 07:12:20","1694131940000","13.4%","54.1%","8.83 GB/s","8.24 GB/s","2.40 req/s","0 req/s","637 ms","0"
"2023-09-08 07:12:25","1694131945000","6.80%","55.3%","6.68 GB/s","5.23 GB/s","1.60 req/s","0 req/s","451 ms","0"
"2023-09-08 07:12:30","1694131950000","11.6%","53.8%","6.42 GB/s","5.71 GB/s","3.20 req/s","0 req/s","1.37 s","0"
"2023-09-08 07:12:35","1694131955000","13.4%","55.9%","9.98 GB/s","8.64 GB/s","2 req/s","0 req/s","1.32 s","0"
"2023-09-08 07:12:40","1694131960000","9.20%","53.8%","4.11 GB/s","3.65 GB/s","1.80 req/s","0 req/s","949 ms","0"
"2023-09-08 07:12:45","1694131965000","12.8%","59.1%","12.3 GB/s","10.5 GB/s","2.80 req/s","0 req/s","1.15 s","0"
"2023-09-08 07:12:50","1694131970000","15.2%","56.9%","12.9 GB/s","11.2 GB/s","2.40 req/s","0 req/s","1.75 s","0"
"2023-09-08 07:12:55","1694131975000","12.4%","53.7%","5.23 GB/s","4.66 GB/s","2.20 req/s","0 req/s","3.12 s","0"
"2023-09-08 07:13:00","1694131980000","5.80%","53.8%","2.23 GB/s","2.16 GB/s","4.80 req/s","2.40 req/s","3.46 s","1"
"2023-09-08 07:13:05","1694131985000","14.6%","55.8%","7.93 GB/s","7.05 GB/s","1.60 req/s","0 req/s","2.59 s","0"
"2023-09-08 07:13:10","1694131990000","14.6%","55.0%","5.15 GB/s","4.67 GB/s","3.20 req/s","1.40 req/s","3.75 s","1"
